timestamp,product_id,inventory_level,demand,competitor_price,price_sold
2024-04-20,p-045,117,0.0,86.7,68.9
2024-02-11,p-021,194,0.71,72.76,61.11
2024-04-13,p-025,163,0.47,24.49,20.38
2024-04-04,p-039,181,0.41,74.02,59.53
2024-04-06,p-025,184,1.0,43.3,38.87
2024-02-29,p-005,50,0.69,75.28,74.23
2024-01-31,p-022,164,0.82,30.0,26.69
2024-02-18,p-011,59,0.4,20.66,19.05
2024-02-01,p-005,200,0.27,43.47,33.18
2024-04-13,p-032,86,0.0,52.79,43.43
2024-03-07,p-048,131,0.35,15.18,12.8
2024-01-18,p-036,124,0.25,29.41,24.48
2024-03-23,p-019,37,0.05,20.67,18.11
2024-03-12,p-031,112,0.18,74.68,62.07
2024-02-23,p-020,187,0.31,93.78,73.35
2024-02-18,p-036,154,0.58,62.68,53.88
2024-02-19,p-037,124,0.69,81.74,74.33
2024-01-31,p-031,137,0.51,44.27,38.28
2024-02-26,p-033,43,0.7,91.2,90.77
2024-03-23,p-004,198,0.85,93.48,80.22
2024-03-17,p-014,116,0.32,52.06,44.36
2024-01-01,p-030,179,0.4,49.53,39.85
2024-01-23,p-031,128,0.43,67.0,57.61
2024-01-04,p-043,26,0.59,25.2,24.99
2024-04-01,p-011,12,0.12,76.73,70.05
2024-02-12,p-031,200,0.75,39.56,33.23
2024-04-21,p-037,37,0.54,11.31,10.98
2024-03-09,p-012,172,0.88,51.65,46.02
2024-01-08,p-000,36,1.0,54.2,57.47
2024-01-15,p-007,21,0.12,70.75,64.0
2024-03-05,p-027,108,0.63,94.45,86.44
2024-01-13,p-049,103,0.08,98.88,81.24
2024-02-18,p-042,101,0.36,91.95,80.35
2024-04-29,p-045,53,0.34,16.59,15.21
2024-03-18,p-006,158,0.86,26.0,23.47
2024-03-18,p-000,158,0.65,75.59,65.56
2024-02-01,p-040,102,0.53,71.28,64.39
2024-02-12,p-016,107,0.55,27.95,25.21
2024-02-28,p-012,143,0.2,59.6,48.01
2024-03-11,p-003,91,0.52,86.43,78.88
2024-01-10,p-013,46,0.11,14.4,12.67
2024-04-26,p-004,101,0.36,15.72,13.74
2024-04-21,p-020,90,1.0,56.76,56.82
2024-02-21,p-024,33,0.0,82.43,71.74
2024-04-29,p-005,6,0.56,52.27,52.58
2024-02-23,p-006,50,0.86,45.75,46.59
2024-03-27,p-011,132,0.59,19.02,16.81
2024-01-22,p-016,131,0.46,64.41,55.52
2024-03-18,p-049,44,0.39,66.17,61.87
2024-02-04,p-029,26,0.29,32.58,30.4
2024-02-10,p-048,86,1.0,95.47,95.99
2024-01-30,p-022,58,0.9,45.62,46.41
2024-04-30,p-044,126,0.07,67.52,53.94
2024-03-06,p-034,190,0.62,12.15,10.08
2024-04-24,p-029,112,0.16,47.57,39.37
2024-04-07,p-016,175,0.72,22.42,19.31
2024-01-05,p-004,89,0.09,28.9,24.17
2024-03-07,p-001,154,0.37,59.69,49.18
2024-04-14,p-038,199,0.18,83.84,62.86
2024-03-25,p-047,88,0.95,61.5,61.14
2024-01-29,p-007,32,0.7,45.07,45.37
2024-01-31,p-009,42,0.83,77.8,79.45
2024-04-05,p-038,130,1.0,72.03,68.93
2024-01-20,p-047,169,0.59,76.14,64.41
2024-02-12,p-016,22,0.54,62.26,61.38
2024-01-19,p-006,130,1.0,31.22,29.88
2024-04-11,p-011,61,0.38,41.54,38.07
2024-01-28,p-038,0,0.0,71.31,64.18
2024-01-04,p-049,160,0.26,38.34,30.66
2024-03-26,p-007,59,0.51,85.02,80.16
2024-02-10,p-000,148,0.39,81.18,67.64
2024-02-10,p-001,63,0.83,90.08,89.98
2024-01-21,p-035,131,0.37,80.94,68.51
2024-04-28,p-011,40,0.65,65.0,64.27
2024-03-11,p-041,28,0.0,64.24,56.2
2024-01-15,p-015,94,0.25,29.41,25.31
2024-01-16,p-026,189,0.75,60.4,51.43
2024-04-10,p-009,69,0.54,20.28,19.03
2024-04-26,p-029,6,0.36,66.35,64.11
2024-02-02,p-036,141,0.43,14.71,12.46
2024-03-07,p-017,39,0.46,97.31,92.77
2024-02-20,p-025,19,0.68,61.22,62.22
2024-04-21,p-008,58,0.15,22.37,19.6
2024-03-28,p-018,89,0.72,35.58,33.84
2024-03-31,p-046,95,0.73,34.87,33.01
2024-04-24,p-017,73,0.39,36.12,32.75
2024-04-14,p-005,82,0.5,36.75,33.74
2024-02-03,p-041,27,0.75,54.76,55.95
2024-04-22,p-002,62,0.09,97.58,84.02
2024-02-18,p-025,50,0.0,69.48,59.41
2024-03-28,p-012,143,0.35,77.19,64.17
2024-03-22,p-011,187,0.0,35.29,25.82
2024-04-20,p-032,128,0.43,15.22,13.09
2024-02-28,p-021,172,0.4,80.63,65.43
2024-03-05,p-001,18,0.4,50.75,48.84
2024-02-08,p-025,96,0.64,28.2,26.21
2024-02-02,p-031,105,0.54,11.06,9.98
2024-02-20,p-011,114,0.0,46.99,37.47
2024-01-12,p-037,166,0.29,50.35,40.23
2024-01-27,p-003,174,0.3,72.48,57.47
2024-02-05,p-022,24,0.24,30.16,27.91
2024-01-05,p-002,171,0.78,30.87,27.02
2024-03-25,p-022,189,0.55,74.34,60.89
2024-03-01,p-017,84,0.11,67.23,56.78
2024-01-28,p-002,109,0.33,66.25,57.02
2024-03-28,p-016,150,0.32,26.97,22.1
2024-03-13,p-038,82,0.94,72.18,72.09
2024-04-24,p-021,158,0.4,67.5,55.7
2024-03-10,p-000,124,0.16,74.77,61.04
2024-01-18,p-047,110,0.14,74.98,61.93
2024-04-30,p-012,57,0.75,91.19,90.29
2024-01-08,p-013,186,0.47,30.56,24.73
2024-04-04,p-002,19,0.87,18.6,19.6
2024-03-10,p-000,43,1.0,55.36,58.28
2024-01-20,p-032,67,0.37,54.93,49.92
2024-02-26,p-012,51,0.86,12.35,12.56
2024-02-10,p-049,113,0.84,90.35,85.59
2024-02-24,p-022,194,0.64,89.57,74.21
2024-01-24,p-008,71,1.0,24.73,25.27
2024-04-29,p-002,14,0.42,19.36,18.78
2024-03-06,p-019,158,0.2,78.11,61.82
2024-01-11,p-010,75,0.26,59.85,52.7
2024-02-10,p-001,112,0.53,54.56,48.74
2024-02-24,p-017,63,0.49,52.77,49.35
2024-04-21,p-006,177,0.48,22.8,18.69
2024-03-09,p-048,68,0.51,90.62,84.63
2024-02-13,p-046,13,0.47,71.86,70.5
2024-03-23,p-010,18,0.83,60.71,63.55
2024-02-22,p-019,10,0.75,61.38,63.8
2024-03-08,p-026,15,1.0,67.69,73.34
2024-04-18,p-028,103,0.53,59.8,53.96
2024-04-14,p-039,13,0.38,68.28,65.77
2024-04-20,p-012,125,0.2,79.18,65.13
2024-03-07,p-005,200,0.4,34.87,27.34
2024-03-29,p-012,70,0.75,98.27,95.96
2024-04-15,p-025,86,0.11,85.18,71.78
2024-04-24,p-027,156,0.15,16.81,13.19
2024-03-08,p-028,81,0.16,16.11,13.8
2024-01-16,p-017,176,0.19,78.93,61.01
2024-02-03,p-020,84,0.58,28.47,26.5
2024-01-31,p-038,89,0.29,52.9,46.17
2024-03-18,p-037,119,0.79,71.87,66.99
2024-03-23,p-008,20,0.57,68.54,68.11
2024-01-10,p-039,192,0.29,86.87,67.24
2024-04-20,p-013,77,0.91,55.39,55.32
2024-01-12,p-038,6,0.51,40.03,39.87
2024-02-13,p-017,186,0.03,37.59,27.72
2024-04-25,p-027,133,0.54,41.83,36.56
2024-01-05,p-038,33,0.0,54.81,47.7
2024-03-14,p-036,155,0.47,57.13,47.99
2024-04-24,p-036,124,0.52,98.99,87.06
2024-03-25,p-046,117,0.42,22.37,19.44
2024-02-29,p-042,44,0.59,71.54,69.62
2024-01-16,p-044,73,0.73,96.22,93.3
2024-03-03,p-004,26,0.41,97.68,93.43
2024-03-24,p-048,68,0.0,25.28,21.2
2024-03-20,p-025,76,0.63,97.78,92.7
2024-02-19,p-042,90,0.09,52.44,43.81
2024-01-02,p-015,12,0.3,49.08,46.55
2024-02-15,p-019,197,0.91,14.53,12.62
2024-02-13,p-002,78,0.37,43.57,39.13
2024-02-12,p-019,128,0.27,74.04,61.59
2024-01-05,p-049,13,0.16,68.17,62.71
2024-04-23,p-048,90,0.69,13.27,12.53
2024-03-10,p-047,120,0.0,69.09,54.72
2024-03-06,p-007,7,0.0,25.88,23.13
2024-04-04,p-026,56,0.43,81.89,76.22
2024-03-06,p-031,61,0.27,18.73,16.78
2024-03-06,p-021,139,0.75,48.67,44.0
2024-01-13,p-020,172,0.4,33.87,27.48
2024-04-02,p-018,5,0.78,57.85,60.78
2024-01-09,p-042,165,0.42,12.71,10.44
2024-04-01,p-040,187,0.51,64.15,52.26
2024-03-13,p-008,91,0.71,20.87,19.77
2024-04-27,p-040,6,0.54,37.69,37.76
2024-03-02,p-022,161,0.56,22.81,19.37
2024-03-11,p-004,159,0.43,13.1,10.86
2024-02-18,p-000,32,0.67,84.38,84.46
2024-01-03,p-008,49,0.39,35.93,33.42
2024-02-10,p-023,124,0.56,29.91,26.52
2024-03-09,p-024,99,0.82,49.31,47.27
2024-04-07,p-019,188,0.63,34.03,28.35
2024-04-13,p-008,27,0.0,15.12,13.24
2024-01-11,p-048,61,0.46,67.36,62.75
2024-04-21,p-013,187,0.86,95.11,82.89
2024-02-04,p-037,190,0.73,56.7,48.04
2024-04-09,p-031,88,0.45,25.66,23.17
2024-04-12,p-029,79,0.18,51.98,44.81
2024-02-15,p-017,192,1.0,78.83,70.06
2024-04-30,p-011,144,0.0,13.95,10.75
2024-03-08,p-048,160,0.66,67.82,58.79
2024-03-05,p-036,148,0.25,26.01,21.05
2024-04-14,p-022,160,0.24,32.68,26.02
2024-03-25,p-047,31,0.51,14.98,14.54
2024-02-02,p-037,92,0.73,24.83,23.58
2024-02-18,p-036,9,0.39,44.03,42.67
2024-03-30,p-022,50,0.25,16.06,14.49
2024-01-10,p-023,168,0.67,84.84,72.99
2024-01-14,p-029,96,0.52,84.34,76.55
2024-02-27,p-018,194,0.87,16.1,13.94
2024-03-20,p-016,117,0.61,77.27,69.73
2024-04-18,p-014,157,0.3,67.83,54.89
2024-02-26,p-036,92,0.54,88.39,80.9
2024-03-25,p-010,33,0.71,76.65,77.23
2024-01-26,p-046,21,0.47,51.38,50.0
2024-01-26,p-013,116,0.84,10.99,10.38
2024-03-30,p-017,99,0.34,55.69,48.57
2024-01-25,p-000,6,0.81,45.02,47.52
2024-02-03,p-048,105,0.0,39.92,32.16
2024-01-27,p-023,162,0.14,37.47,29.14
2024-02-10,p-024,52,0.38,11.8,10.92
2024-03-10,p-000,116,0.19,16.77,13.91
2024-01-16,p-024,20,0.51,54.3,53.32
2024-02-07,p-037,117,0.54,15.54,13.83
2024-01-07,p-046,126,0.47,72.19,62.72
2024-01-10,p-018,10,0.36,93.51,89.98
2024-04-30,p-037,27,0.05,16.78,14.86
2024-02-03,p-023,45,1.0,89.88,94.42
2024-03-11,p-001,103,0.99,74.53,73.41
2024-02-02,p-003,182,0.54,67.53,55.68
2024-03-30,p-038,17,0.95,70.94,76.01
2024-03-04,p-039,85,0.63,22.48,21.1
2024-03-11,p-036,33,0.81,43.04,44.2
2024-01-24,p-020,55,1.0,45.66,47.46
2024-04-15,p-037,146,0.23,16.96,13.7
2024-04-22,p-014,188,0.73,34.18,29.03
2024-04-06,p-024,5,0.94,60.18,65.15
2024-02-28,p-028,0,0.57,57.1,57.9
2024-01-15,p-001,64,0.05,54.6,46.51
2024-01-11,p-038,132,0.0,77.59,60.61
2024-04-26,p-023,83,0.0,24.55,20.26
2024-04-15,p-032,58,0.3,43.16,39.03
2024-01-03,p-005,146,0.54,80.94,69.68
2024-03-29,p-009,18,0.34,73.55,69.91
2024-04-19,p-024,183,0.66,82.96,69.95
2024-03-21,p-033,157,0.31,79.28,64.29
2024-03-01,p-016,173,0.84,74.66,65.94
2024-03-16,p-032,58,1.0,12.11,12.55
2024-02-21,p-020,191,0.15,94.98,71.46
2024-02-06,p-024,128,0.58,91.31,80.9
2024-04-14,p-041,35,0.11,21.42,19.06
2024-03-21,p-043,115,0.24,73.29,61.49
2024-01-01,p-001,56,0.67,86.85,84.77
2024-02-17,p-024,151,0.51,64.21,54.62
2024-01-12,p-027,28,0.66,15.15,15.2
2024-04-27,p-003,23,0.77,22.99,23.67
2024-04-26,p-006,84,0.2,69.93,60.21
2024-04-26,p-044,180,0.63,29.68,24.97
2024-03-06,p-049,11,0.17,99.26,91.69
2024-02-01,p-028,34,0.82,80.29,82.52
2024-02-02,p-047,70,1.0,89.85,91.92
2024-04-13,p-045,119,0.65,83.86,76.1
2024-04-25,p-026,164,0.0,98.09,73.8
2024-04-21,p-040,62,0.55,77.89,73.79
2024-03-21,p-044,75,0.41,27.51,24.99
2024-04-29,p-013,108,0.15,55.54,46.07
2024-02-04,p-015,179,0.0,83.66,61.82
2024-01-10,p-046,136,0.57,28.15,24.66
2024-01-09,p-015,10,0.72,50.05,51.73
2024-03-16,p-037,3,0.19,34.95,32.68
2024-02-24,p-000,2,0.58,77.36,78.44
2024-01-13,p-039,170,0.03,32.91,24.75
2024-03-16,p-018,72,0.0,12.38,10.34
2024-04-17,p-040,59,0.19,56.76,50.1
2024-02-04,p-042,70,0.47,76.77,70.97
2024-01-04,p-036,182,0.92,48.43,42.94
2024-03-15,p-002,117,0.42,60.15,52.26
2024-04-12,p-041,141,0.58,74.18,64.74
2024-04-20,p-004,57,0.36,72.99,66.9
2024-03-12,p-027,160,0.81,59.33,52.93
2024-04-12,p-047,195,0.49,76.51,61.47
2024-03-06,p-037,87,1.0,65.24,65.52
2024-04-23,p-031,129,1.0,51.69,49.52
2024-02-02,p-020,134,0.29,49.55,41.11
2024-04-05,p-022,32,0.28,68.48,63.37
2024-02-29,p-026,169,0.53,96.39,80.58
2024-01-19,p-035,101,0.17,86.77,72.86
2024-01-02,p-010,187,0.23,79.32,61.0
2024-04-08,p-011,160,0.6,43.21,37.02
2024-04-30,p-024,62,0.85,96.76,97.11
2024-02-22,p-009,62,0.24,85.05,75.63
2024-01-21,p-025,154,0.0,20.68,15.75
2024-01-16,p-006,99,0.65,17.47,16.21
2024-02-26,p-034,85,0.62,13.55,12.7
2024-02-24,p-043,127,0.76,49.44,45.41
2024-04-12,p-015,115,0.85,31.82,30.13
2024-04-18,p-006,53,0.0,76.24,64.98
2024-04-22,p-046,174,0.21,89.2,69.41
2024-04-01,p-013,29,0.92,96.03,101.08
2024-01-13,p-014,159,0.6,10.43,8.95
2024-02-11,p-032,161,0.37,24.86,20.32
2024-04-11,p-033,13,0.25,37.86,35.5
2024-03-04,p-032,59,0.39,88.46,81.41
2024-03-16,p-049,143,0.35,97.18,80.78
2024-01-22,p-003,34,0.34,95.53,89.33
2024-03-02,p-012,139,1.0,72.38,68.55
2024-01-27,p-005,65,0.94,37.99,38.65
2024-03-08,p-026,22,0.0,20.73,18.25
2024-03-11,p-038,77,0.76,24.93,24.21
2024-02-01,p-033,158,0.44,21.21,17.64
2024-03-15,p-035,127,0.79,86.74,80.12
2024-04-24,p-001,41,0.7,39.97,39.86
2024-02-01,p-010,184,0.34,88.89,70.21
2024-04-26,p-008,37,0.76,89.15,90.32
2024-04-17,p-027,159,0.67,75.23,65.42
2024-04-18,p-010,146,0.73,42.61,38.06
2024-02-17,p-009,120,0.61,11.92,10.72
2024-02-04,p-011,38,0.8,78.97,80.53
2024-04-16,p-020,61,0.27,39.01,34.95
2024-02-24,p-013,180,0.5,86.89,71.25
2024-03-08,p-007,173,0.31,96.95,77.13
2024-02-21,p-013,127,1.0,23.85,22.9
2024-04-28,p-036,190,0.31,94.42,73.57
2024-03-30,p-005,15,0.26,38.24,35.86
2024-01-01,p-001,193,0.7,16.74,14.05
2024-04-17,p-039,179,0.36,76.6,61.13
2024-03-15,p-027,166,0.47,99.32,82.34
2024-02-13,p-033,174,0.26,88.26,69.4
2024-03-26,p-002,177,0.49,45.54,37.4
2024-03-29,p-040,6,0.49,29.65,29.41
2024-04-22,p-039,76,0.31,27.87,24.77
2024-02-20,p-023,68,0.65,55.41,53.19
2024-03-15,p-039,11,0.75,39.74,41.27
2024-02-14,p-003,93,0.15,45.91,38.73
2024-01-14,p-044,80,0.33,99.07,88.05
2024-02-02,p-007,155,0.55,15.36,13.11
2024-02-14,p-026,59,0.28,92.65,83.35
2024-03-06,p-049,46,0.34,63.88,58.99
2024-02-27,p-038,40,0.36,29.4,27.43
2024-02-12,p-037,78,0.61,71.23,67.12
2024-01-18,p-019,19,0.57,55.83,55.54
2024-01-16,p-009,86,0.51,40.65,37.23
2024-03-21,p-047,137,0.15,11.02,8.84
2024-04-26,p-023,44,0.44,34.42,32.51
2024-03-30,p-017,140,0.81,72.99,66.66
2024-04-08,p-020,34,0.58,14.03,13.77
2024-03-20,p-006,176,0.72,10.14,8.72
2024-02-02,p-021,122,0.0,67.95,53.69
2024-04-14,p-043,70,0.28,68.25,60.68
2024-02-22,p-031,85,0.28,71.41,62.47
2024-03-30,p-038,188,0.97,57.16,50.78
2024-02-05,p-006,137,0.2,91.13,73.93
2024-01-14,p-037,60,0.5,51.57,48.48
2024-01-02,p-042,51,1.0,62.72,65.47
2024-01-04,p-024,51,0.09,10.9,9.5
2024-03-15,p-009,146,0.5,81.71,69.78
2024-03-24,p-047,34,0.75,91.67,92.98
2024-04-26,p-013,150,0.03,95.01,73.17
2024-01-10,p-035,150,0.67,49.32,43.35
2024-03-30,p-010,193,0.16,10.08,7.58
2024-04-24,p-035,85,0.0,21.49,17.7
2024-04-24,p-020,179,0.53,17.27,14.26
2024-04-09,p-025,132,0.24,26.59,21.88
2024-04-26,p-002,10,0.15,63.55,58.51
2024-02-28,p-022,97,0.49,12.64,11.39
2024-02-12,p-024,171,0.06,35.96,27.19
2024-04-25,p-016,118,0.37,89.26,76.68
2024-03-14,p-040,155,0.54,46.14,39.3
2024-04-13,p-030,56,0.39,20.09,18.55
2024-01-28,p-047,20,0.85,15.61,16.37
2024-04-09,p-007,199,0.23,99.8,75.62
2024-03-30,p-041,179,0.27,10.43,8.17
2024-03-18,p-016,3,0.1,35.21,32.3
2024-02-12,p-000,70,0.39,20.49,18.64
2024-01-06,p-016,86,0.76,18.74,18.02
2024-04-05,p-048,35,0.51,28.51,27.57
2024-03-01,p-010,150,0.53,43.72,37.38
2024-01-16,p-044,79,0.66,41.36,39.31
2024-03-11,p-029,26,0.58,12.29,12.16
2024-04-02,p-017,5,0.63,12.26,12.52
2024-04-30,p-033,8,0.73,55.0,57.07
2024-02-12,p-032,177,0.71,48.35,41.46
2024-01-20,p-037,189,0.36,70.89,55.88
2024-01-18,p-017,45,0.8,49.57,50.18
2024-02-02,p-005,126,0.19,42.48,34.83
2024-01-28,p-017,144,0.34,23.29,19.3
2024-01-21,p-005,16,0.63,49.99,50.47
2024-03-16,p-046,136,0.34,21.31,17.82
2024-03-08,p-040,64,0.17,74.59,65.21
2024-04-16,p-011,87,0.52,51.9,47.57
2024-01-15,p-020,67,0.96,51.54,52.51
2024-02-09,p-036,196,0.85,49.96,42.98
2024-04-09,p-005,67,0.43,84.18,77.44
2024-04-17,p-040,192,0.46,14.46,11.59
2024-04-13,p-032,49,0.55,31.49,30.25
2024-01-09,p-044,112,0.43,37.22,32.59
2024-03-19,p-013,5,0.47,10.17,10.06
2024-01-31,p-015,147,0.27,54.32,44.2
2024-01-04,p-016,29,0.79,12.28,12.62
2024-03-08,p-003,25,0.26,13.42,12.46
2024-04-16,p-006,62,0.89,67.89,68.65
2024-01-03,p-045,86,0.0,94.68,77.88
2024-03-18,p-041,189,0.55,24.66,20.2
2024-04-26,p-035,195,0.91,95.7,83.36
2024-03-21,p-017,8,0.0,30.93,27.61
2024-01-21,p-037,115,0.44,17.99,15.73
2024-04-20,p-034,80,0.54,25.01,23.19
2024-01-17,p-028,83,0.81,82.29,80.14
2024-03-24,p-047,171,0.69,98.57,84.82
2024-03-24,p-021,195,0.41,19.48,15.4
2024-01-08,p-037,115,0.73,37.94,35.12
2024-03-06,p-046,63,0.58,74.24,70.68
2024-03-27,p-007,25,0.81,89.94,93.13
2024-03-26,p-028,46,0.56,28.92,27.92
2024-04-15,p-045,162,0.44,53.1,43.96
2024-03-11,p-009,19,0.8,82.53,85.82
2024-01-14,p-015,198,0.16,77.43,57.88
2024-03-02,p-044,67,0.16,71.19,61.9
2024-04-01,p-021,89,0.02,62.2,51.22
2024-01-16,p-009,69,0.4,29.87,27.25
2024-03-07,p-008,69,0.65,91.24,87.49
2024-01-20,p-000,165,0.1,63.12,48.49
2024-02-21,p-014,94,0.78,79.18,75.75
2024-01-25,p-021,183,1.0,27.95,25.12
2024-01-06,p-022,161,0.88,80.24,72.44
2024-02-10,p-005,97,0.44,84.99,75.83
2024-03-12,p-020,101,0.3,43.67,37.69
2024-04-27,p-008,114,0.54,18.71,16.71
2024-03-21,p-046,78,0.69,84.9,81.25
2024-04-04,p-019,169,0.28,34.91,27.73
2024-02-09,p-026,97,0.13,28.65,23.96
2024-03-17,p-042,55,0.81,41.83,41.98
2024-02-02,p-018,36,0.33,65.86,61.33
2024-04-30,p-010,43,0.18,83.03,74.37
2024-04-28,p-007,28,0.24,46.7,43.03
2024-01-22,p-027,39,0.74,67.57,68.05
2024-01-30,p-002,21,0.13,78.46,71.13
2024-04-02,p-030,141,0.66,17.61,15.61
2024-03-26,p-003,114,0.1,11.94,9.73
2024-03-23,p-045,103,0.73,51.48,48.3
2024-02-04,p-009,123,0.45,49.88,43.31
2024-02-20,p-018,143,0.65,21.04,18.57
2024-01-17,p-019,81,0.41,63.9,57.67
2024-03-27,p-033,138,0.66,55.4,49.28
2024-04-25,p-012,30,0.98,28.82,30.64
2024-04-30,p-009,80,0.7,14.55,13.92
2024-04-06,p-027,139,0.0,74.68,57.87
2024-02-29,p-032,172,0.0,71.76,53.48
2024-02-19,p-031,185,0.26,19.95,15.48
2024-02-21,p-023,114,0.64,96.73,88.1
2024-01-07,p-003,150,0.39,37.25,30.97
2024-01-04,p-011,103,0.66,25.2,23.33
2024-01-08,p-037,197,0.87,43.37,37.4
2024-03-30,p-015,45,0.0,48.36,41.57
2024-04-13,p-038,91,0.39,48.38,43.01
2024-03-10,p-001,171,0.42,70.41,57.44
2024-02-20,p-023,138,0.79,81.55,74.37
2024-01-24,p-022,89,0.85,91.55,89.24
2024-03-16,p-044,147,0.62,94.95,82.94
2024-04-05,p-043,144,0.3,72.88,59.89
2024-03-26,p-024,191,0.3,12.21,9.48
2024-04-05,p-042,101,0.6,55.24,50.65
2024-02-28,p-035,187,0.25,70.3,54.3
2024-02-08,p-036,79,0.13,74.14,63.23
2024-01-10,p-019,167,0.85,22.57,20.12
2024-01-03,p-006,19,0.39,45.72,43.86
2024-04-13,p-042,70,0.6,68.52,65.0
2024-02-26,p-002,176,0.82,39.72,34.82
2024-04-16,p-017,71,0.41,39.59,36.12
2024-04-19,p-020,135,0.44,44.49,38.02
2024-01-09,p-007,101,0.3,45.76,39.49
2024-03-12,p-012,42,0.52,75.46,72.58
2024-01-10,p-024,186,0.87,75.01,65.58
2024-01-20,p-026,41,0.73,80.21,80.46
2024-04-20,p-009,65,0.48,88.15,82.09
2024-04-19,p-044,21,0.3,97.6,91.73
2024-02-25,p-041,101,0.67,74.21,68.98
2024-01-11,p-000,152,0.88,37.04,33.8
2024-02-27,p-010,45,0.0,77.38,66.51
2024-03-12,p-023,77,0.54,60.65,56.43
2024-03-10,p-002,8,0.06,77.58,70.19
2024-02-20,p-003,1,0.33,35.13,33.9
2024-04-04,p-021,47,0.51,38.96,37.2
2024-02-29,p-007,71,0.14,87.7,75.61
2024-02-01,p-028,134,0.53,16.27,14.17
2024-03-10,p-018,122,0.78,82.14,76.16
2024-01-04,p-032,22,0.59,34.39,34.24
2024-04-27,p-030,138,0.4,80.03,67.61
2024-03-05,p-008,107,0.66,32.49,29.94
2024-04-03,p-037,149,0.84,36.37,33.06
2024-01-02,p-021,123,0.48,64.01,55.91
2024-04-15,p-022,91,0.77,83.32,79.83
2024-04-14,p-015,96,0.34,63.71,55.75
2024-02-19,p-003,153,0.07,61.84,47.87
2024-03-02,p-037,73,0.75,84.59,82.34
2024-04-30,p-047,200,1.0,87.63,77.11
2024-03-01,p-016,147,0.68,45.67,40.36
2024-01-28,p-040,80,0.38,50.5,45.34
2024-01-08,p-001,99,0.49,43.7,39.29
2024-03-24,p-019,16,0.77,89.23,92.54
2024-04-29,p-025,86,0.12,50.78,42.89
2024-04-26,p-001,143,0.27,98.3,80.37
2024-02-15,p-009,157,0.27,35.34,28.42
2024-01-18,p-041,92,0.17,92.94,78.82
2024-03-24,p-033,129,0.06,44.59,35.42
2024-04-28,p-012,119,0.49,26.79,23.55
2024-04-08,p-049,133,0.1,29.35,23.41
2024-03-19,p-011,174,0.86,84.51,74.83
2024-01-26,p-005,15,0.08,51.24,46.23
2024-04-10,p-026,3,0.7,99.48,103.15
2024-02-19,p-008,88,0.67,57.08,53.83
2024-02-13,p-044,89,0.09,65.13,54.47
2024-04-22,p-029,132,0.56,29.6,26.0
2024-03-04,p-041,47,1.0,49.78,52.18
2024-03-10,p-049,6,0.19,12.31,11.48
2024-03-29,p-015,44,0.0,45.54,39.18
2024-01-19,p-030,144,0.38,78.13,65.27
2024-02-18,p-027,108,0.41,50.39,44.14
2024-04-13,p-019,137,0.2,79.54,64.52
2024-03-04,p-023,115,0.88,10.68,10.17
2024-01-21,p-035,102,0.23,68.56,58.24
2024-01-09,p-015,58,0.5,85.83,80.85
2024-03-05,p-030,17,0.08,86.9,78.25
2024-01-01,p-044,143,0.68,32.32,28.7
2024-03-24,p-033,193,0.59,34.65,28.47
2024-02-16,p-023,35,0.24,13.45,12.3
2024-04-14,p-035,55,0.37,31.33,28.84
2024-02-19,p-026,150,0.24,23.3,18.78
2024-02-22,p-021,119,0.57,89.94,80.35
2024-02-04,p-046,13,0.36,33.83,32.46
2024-03-11,p-041,5,0.25,72.05,68.11
2024-04-27,p-036,64,0.68,99.79,96.77
2024-01-19,p-019,24,1.0,68.42,73.46
2024-02-04,p-039,66,0.98,50.71,51.91
2024-03-26,p-040,112,0.95,36.73,35.55
2024-04-25,p-031,199,0.66,99.31,82.09
2024-02-06,p-037,184,0.56,32.92,27.19
2024-03-31,p-000,33,0.89,26.16,27.27
2024-04-21,p-046,94,0.46,80.26,72.13
2024-02-04,p-007,83,0.59,51.9,48.45
2024-02-28,p-041,78,0.87,97.48,96.53
2024-04-03,p-009,20,0.55,95.98,95.0
2024-03-19,p-023,143,0.08,88.55,69.51
2024-04-13,p-023,151,0.55,98.18,84.19
2024-01-16,p-024,105,0.65,17.54,16.17
2024-01-16,p-014,118,0.43,98.82,85.94
2024-01-17,p-030,168,1.0,56.88,52.06
2024-03-21,p-012,47,0.37,43.77,40.63
2024-03-11,p-032,78,0.98,81.32,82.17
2024-01-09,p-027,8,0.4,54.24,52.73
2024-03-09,p-007,153,0.77,14.04,12.53
2024-02-04,p-025,146,0.0,48.61,37.36
2024-03-29,p-021,88,0.27,43.47,37.82
2024-03-09,p-036,52,0.76,38.82,38.72
2024-01-23,p-010,189,0.08,74.69,55.49
2024-03-09,p-010,150,0.08,45.79,35.65
2024-04-02,p-035,190,0.46,88.68,71.26
2024-01-18,p-017,37,0.54,71.45,69.36
2024-03-25,p-033,68,0.76,71.7,70.3
2024-01-31,p-031,42,0.78,68.6,69.4
2024-02-19,p-038,20,0.52,47.94,47.17
2024-03-06,p-039,9,1.0,62.63,68.27
2024-02-01,p-018,141,0.12,11.3,8.97
2024-04-14,p-019,13,0.47,48.65,47.73
2024-03-04,p-008,107,0.75,17.96,16.84
2024-03-17,p-005,155,0.94,42.01,38.62
2024-04-13,p-042,45,0.26,62.1,56.46
2024-02-20,p-041,196,0.39,31.5,24.77
